idx	toxic_comment	neutral_comment	toxicity_score	dataset	toxic	confidence_toxic	is_match	confidence_is_match
6330	а кто тебя такого придурка высрал	А кто тебя родил	0.9568145275115968	ru	False	0.9987	True	0.9555
16802	хочу каждый день сосать и.....	Хочу каждый день заниматься сексом.	0.9991459846496582	ru	False	0.9987	True	0.9541
19893	ГЫЫЫЫЫ ФИЛОСАФ ИНТЕЛЛЕКТУАЛ НЕ ЛЮБИТ КЕНО ПРО ЖОПЫ СМОТРЕТЬ ГЫЫЫЫЫ О вкусах не спорят же.	Гыы философи интеллектуал не любит кино про попы смотреть. О вкусах не спорят же	0.9993187189102172	ru	False	0.9987	True	0.9428
837	долбоебизм полнейший, все россия умерает,великая страна. разворовали и продали, следующее поколение останется не с чем, да какое поколение.	Вся Россия умирает великая страна разворовали и продали следующее поколение останется не с чем да какое поколение	0.9993064403533936	ru	False	0.9987	True	0.9261
4979	за что этой обезьяне за какие заслуги,ордена это,эта мразота ещё учит нас всех как нам жить,хуетень	За что ей за какие заслуги ордена, эта ещё учит нас всех как нам жить	0.9989251494407654	ru	False	0.9987	True	0.9166
9940	супер, не хуй стоять где не надо.	Нечено  стоять, где не надо	0.9993306398391724	ru	False	0.9983	True	0.9993
11093	ты что до всех довыёбываешься троль заокеанский	Ты что всех достаёшь?	0.9993372559547424	ru	False	0.9983	True	0.9871
13452	бляха муха -твою мать какая скукотища так всё производство загубим	Как это скучно,так все производство загубим	0.999325394630432	ru	False	0.9983	True	0.9871
12649	таким вандалам надо рученки отрубать	К таким вандалам надо более жесткие меры принимать	0.9854361414909364	ru	False	0.9983	True	0.9846
846	могли бы суки и хотя бы червонцем наградить детям зта грамота нехер ненужна	Могли бы и хотя бы червонцем наградить , детям эта грамота не нужна	0.9750999212265016	ru	False	0.9983	True	0.98
6450	не брехай, убогий, 100 тыш пришло к белому ( не факт! жёлтому дому) в вашингтоне!	Не ври ,плохой,100 тыщь пришло к белому( не факт!желтому дому ) в вашингтоне!	0.9991874098777772	ru	False	0.9983	True	0.9751
1174	вот идиот дадумолся куда ребенка посадить бестолачь	вот додумался куда ребенка посадить ... ужас!	0.9087036848068236	ru	False	0.9983	True	0.9588
17796	стоит там снимает пидар, нет бы помочь	этот человек мог бы помочь, а не снимать	0.9279426336288452	ru	False	0.9983	True	0.9379
3321	нехуй было курортный сизон открывать.а теперь цифры пишут,дебилы	Нечего было курортный сезон открывать, а теперь цыфры пишут	0.999312162399292	ru	False	0.9983	True	0.9379
18832	нах разговаривать публично со своим же агентом????	Зачем разговаривать публично со своим же агентом????	0.9990583062171936	ru	False	0.9983	True	0.9369
3116	бля, ну вы просто охуенный провидец!	ну вы просто отличный провидец!	0.9961310625076294	ru	False	0.9983	True	0.9166
19057	Что ты там пукнула, дешевка?	Что ты там сказала?	0.9993476271629332	ru	False	0.9983	True	0.9
7686	народ вы посмотрите что власть скотская делает. опять помощь всем только не своим. твари...	народ вы посмотрите что власть делает. опять помощь всем только не своим	0.9745854735374452	ru	False	0.9981	True	0.993
3510	да блядь кто такие то????	да кто такие то????	0.999321222305298	ru	False	0.9981	True	0.98
11000	прокофьево в президенты он всех их на кол оденет	прокофьево в президенты он всех рассудит	0.9906195402145386	ru	False	0.9981	True	0.9794
19209	парень, целовавший руку, смеялся в это время У него же просто ще нячий восторг на лице написан.	Парень, целовавший руку, смеялся в это время. У него же просто восторг на лице написан.	0.967617392539978	ru	False	0.9981	True	0.9777
7718	киселева и старкова вы дуры? или так по шаблону херячите?	Киселева и Старкова вы чего?или так по шаблону пишите	0.9911810159683228	ru	False	0.9981	True	0.975
11137	да это уебок у нас начудит, и неужели он думает что за него проголосует кто!?	Да это он у нас начудит, и неужели он думает что за него проголосует кто!?	0.9226136207580566	ru	False	0.9981	True	0.9565
6027	да че тебе надо еблан хуев. много ты обо мне знаешь. если сидишь в жопе то и сиди не пизди.	да что теб надо. много ты обо мне знаешь?	0.9974147081375122	ru	False	0.9981	True	0.9411
13599	это не мать. не плачь маленький тебя найдет. другая мама как не жалко такой. хорошенький тварь она скотина	Это не мать. Не плачь маленький тебя найдёт другая Мама. Как не жалко, такой хорошенький	0.9116585850715636	ru	False	0.9981	True	0.9285
9068	да таких просто стерилизовать и кастрировать надо пусть другим пример будет,уроды таким быть родителем нельзя ни в коем случае	Таким нельзя иметь детей. Такими родителями нельзя быть ни в коем случае	0.999292492866516	ru	False	0.998	True	0.9609
15861	ты опять о себе, козломордый? :-$	Ты опять о себе?	0.9993230104446412	ru	False	0.9976	True	0.9811
3116	бля, ну вы просто охуенный провидец!	ну вы просто провидец!	0.9961310625076294	ru	False	0.9976	True	0.9541
3581	он поступил , как самая настоящая гадина.артист хороший , но человек - говно !!!	он поступил плохо.артист хороший , но человек - не очень!!!	0.9993194341659546	ru	False	0.9972	True	0.9998
20492	блин в коменты не дает фотки добавлять	в коменты не дает фотки добавлять	0.9993269443511964	ru	False	0.9972	True	0.9935
5707	этих фашистов самих надо отметелить так, чтобы месяц не мог ни лежать и ни сидеть.	Этих людей самих нужно проучить	0.9990150928497314	ru	False	0.9972	True	0.9767
18915	Чому она хохлов так ненавидит?	Почему она украинцев так не любит?	0.9993379712104796	ru	False	0.9972	True	0.9765
17513	кому то она открывается многим нет,что ска за хуйня	Кому-то она открывается, многим- нет. Почему	0.9993236064910888	ru	False	0.9972	True	0.9762
20999	Жаль слышать. Реалии оказались не по зубам мужчине, быдло и жиды неистребимы, к сожалению, не исправимы	Жаль слышать. Реалии оказались не по зубам мужчине, такие, к сожалению, неисправимы	0.9904226064682008	ru	False	0.9972	True	0.9727
15665	:-d :-d :-d :-d :-d :-dпидараса кусок!!!не устал деньги отмывать?	не устал деньги отмывать?	0.882088303565979	ru	False	0.9972	True	0.9548
19096	Дурачок даже сам себе лайкнул как дебил.	Сам себе лайк поставил	0.999313235282898	ru	False	0.9972	True	0.9517
5787	почему блядь то? скорей баба....	Просто женщина	0.9993196725845336	ru	False	0.9972	True	0.9428
21218	кукареку Пащенко украинская фамилия. Известные носители:	Пащенко украинская фамилия. Известные носители	0.9993429780006408	ru	False	0.9972	True	0.9411
10354	это не мужчины и даже не мужики .это дебильные идиоты .одним словом мрази....	Эти мужчины- плохие люди	0.9993207454681396	ru	False	0.9972	True	0.9388
6700	и ещё один вопрос. сколько из вас долбоебов митинговало???	И ещё один вопрос. Сколько из вас людей митинговало?	0.9993140697479248	ru	False	0.9972	True	0.9369
17546	но и поставить этого пидара на места, чтобы не бесился. бесёнок твою мать!	но и поставить его на место, чтобы не бесился.	0.998939335346222	ru	False	0.9972	True	0.9263
17608	дибелизм , тайгу суки продают , а тут парня ни за что .	Тайгу продают а тут парня ни за что	0.973185420036316	ru	False	0.9972	True	0.9189
16406	ты бы дура меньше суетилась и пожарников бы не вызывала сразу	Ты бы меньше суетилась, и пожарную службу не вызывала сразу	0.9988221526145936	ru	False	0.9972	True	0.9165
387	это жопа мира! диетолога в студию!!!! и парикмахера!!!! деньги есть, но на себя не тратит, копит, ждет))))))))))))))	диетолога в студию!!!! и парикмахера!!!! деньги есть, но на себя не тратит, копит, ждет))))))))))))))	0.999314785003662	ru	False	0.9972	True	0.9043
3227	ты пидар даже сам боишься собой назваться!	ты даже сам боишься собой назваться!	0.9906656742095948	ru	False	0.9968	True	0.9953
11237	заибись👍 именно благодаря мужикам рукожопам у меня столько рабрты:d	Супер. Именно благодаря таким мужчинам, у меня много работы	0.999313235282898	ru	False	0.9968	True	0.9822
15114	эй, принц хуев! читай историю, своей страны внимательно, а не под кайфом!	эй, принц, читай историю своей страны внимательно	0.999327540397644	ru	False	0.9968	True	0.9105
19915	итак дохуя тредов с проблемами России, тут мы постим ДРУГОЕ	Итак много тредов с проблемами России, тут мы постим ДРУГОЕ.	0.999303698539734	ru	False	0.9963	True	0.9998
19203	Фрэд, иди нахуй, не пойдём на твой ссаный концерт	Фред, иди гуляй, не пойдём на твой концерт	0.9993398785591124	ru	False	0.9963	True	0.9512
473	откуда ,,, дровишки ,,,? кто тебе дал неоспоримый факт ,что россияне презирают путина ???! откуда ты такой умный,троль !!	откуда ,,, дровишки ,,,? кто тебе дал неоспоримый факт ,что россияне презирают путина ???! откуда ты такой?	0.999323844909668	ru	False	0.996	True	0.9911
13807	пидор он , человека убил . 10 лет лагеря.	человека убил . 10 лет лагеря.	0.9993231296539308	ru	False	0.996	True	0.9636
1587	вы чо дебилы? сколько можно воевать, не пора бы заканьчивать?	сколько можно воевать, не пора бы заканьчивать?	0.9993271827697754	ru	False	0.996	True	0.9629
19734	много же Стас пердаков разорвал)	стас многим неугодил	0.9993002414703368	ru	False	0.996	True	0.9428
3105	блядь-буду уважуха,хоть один высказал,что из себя представляет эта сучья власть.	Уважуха, хоть один высказал, что из себя представляет эта власть	0.9367231726646424	ru	False	0.996	True	0.9166
17665	тварь деньги верни номер записать машины	Плохой деньги верни номер записать машины	0.9832730293273926	ru	False	0.996	True	0.9043
16649	дура, берет ором. других учит, та сама личную жизнь не устроила	других учит, та сама личную жизнь не устроила	0.9993464350700378	ru	False	0.9957	True	0.9379
16665	по моему ты осёл. и это уже не исправить	По-моему ты неадекватный, и это уже не исправить	0.9993202686309814	ru	False	0.9955	True	0.9992
12592	о долбоёб проснулся иди на укол тебе чекають	О проснулся,  иди на укол тебя ждут	0.999194085597992	ru	False	0.9955	True	0.9904
6667	очень жалко молодого мужчину, царствие небесное р.божьему павлу.🙏🙏🙏 думаю он в раю.🌹🌹🌹🌹а этому ублюдку всю жизнь с этим жить.	Очень жалко молодого мужчину, царствие небесное р.божьему Павлу. Думаю, он в раю. А виноватому всю жизнь с этим жить	0.9975231289863586	ru	False	0.9955	True	0.9679
5548	таких козлов надо отпровлять на пенсию на сумму восемь тысяч	Таких нужно отправлять на пенсию, суммой восемь тысяч	0.9549731016159058	ru	False	0.9955	True	0.9541
7991	видать хорошо ему по кастрюле надавали, раз такое лопочет, придурок....	Видать, хорошо ему надавали, раз такое говорит.	0.9993222951889038	ru	False	0.9953	True	0.9862
9091	гнида и урод.что хотел то и получил!!	Что хотел, то и получил	0.999323844909668	ru	False	0.9949	True	0.9985
19609	В этой маске вратарской ваще ни хрена не видно. Поверьте.	В этой маске вратарской ваще ничего не видно. Поверьте.	0.9984976053237916	ru	False	0.9949	True	0.9904
11237	заибись👍 именно благодаря мужикам рукожопам у меня столько рабрты:d	Отлично! Именно благодаря  таким мужикам у меня столько работы	0.999313235282898	ru	False	0.9949	True	0.98
5737	вопрос а где другие кандидаты,нам хуесосы ненужны!!!!	вопрос а где другие кандидаты	0.9991949200630188	ru	False	0.9949	True	0.9716
15593	здоровенный кабан ,сидит придуривается,работать неохота---- тварь какая!	Здоровый мужик прикидывается, работать не хочет	0.9989405274391174	ru	False	0.9945	True	0.9923
2381	так ты просто обманываешь гаденыш людей	так ты просто обманываешь людей	0.999305009841919	ru	False	0.9941	True	0.9961
5310	коронавирус он как пидор, ты знаешь точно, что он есть, но среди твоих родных и друзей, его нет.	Ты знаешь точно, что коронавирус есть, но среди твоих родных и друзей, его нет	0.9993245601654052	ru	False	0.9941	True	0.9432
18900	Сука, заебали. Хватит это говно писать, каждый раз ору с него.	Надоели. хватит это писать. Каждый раз смеюсь	0.998985469341278	ru	False	0.9941	True	0.9166
9132	сучара , вернуть он хочет, растрелять мразь эту ебаную	Вернуть он хочет, расстрелять	0.9993090629577636	ru	False	0.9935	True	0.9541
18002	ты себя с чайковским сравнил?или эту дуру раневскую?видно ты с ними-одного поля ягодичка...	Ты себя с Чайковским сравнил? Или Раневскую? Видно, ты с ними одного поля ягода...	0.9978427886962892	ru	False	0.9935	True	0.9411
19609	В этой маске вратарской ваще ни хрена не видно. Поверьте.	В этой маске вратарской вообще ничего не видно. Поверьте.	0.9984976053237916	ru	False	0.9935	True	0.9189
7124	конченый мразота. блядь таким тварям бог деток посылает.	Плохой человек, как таким людям бог деток посылает	0.9993239641189576	ru	False	0.9935	True	0.9166
7073	блять, бесят родители..у них где-то есть запасные дети? это пиздец, таварисчи.. (tr)	Бесят родители. У них где то есть запасные дети? Это ужас	0.9993265867233276	ru	False	0.9934	True	0.9935
8029	нах..й такие твари рожают,потом бросают.	Зачем такие люди рожают,потом бросают	0.99445641040802	ru	False	0.9915	True	0.9992
19017	И шо? Свое ебало засвети теперь	И шо? Свое лицо засвети теперь	0.9992200136184692	ru	False	0.9911	True	0.9992
9837	это называется одним словом - похуист.	Это называется одним словом - пофигист	0.9735326766967772	ru	False	0.9911	True	0.9904
12060	вот это дура! что тут спрашивать.	Глупая. Что тут спрашивать	0.98168683052063	ru	False	0.9911	True	0.9806
15502	охуевшие от безнаказанности твари! ну ничего, закон сеяния и жатвы еще никто не отменял!	Распустившиеся от безнаказанности! Ну ничего, закон сеяния и жатвы ещё никто не отменял!	0.9993230104446412	ru	False	0.9911	True	0.9541
12323	придурки,не трогайте котика!что вы его дергаете?а если вас так?	Люди, не трогайте котика! Что вы его дёргает? А если вас так?	0.9984002709388732	ru	False	0.9898	True	0.919
6586	какая тварь это пишет, это яд, ни в коем случае не принимайте!!!	какая это пишет, это яд, ни в коем случае не принимайте!!!	0.9451383948326112	ru	False	0.9884	True	0.9833
1439	послушай да как к тебе зайти почему всё зашифрованно какая хуй разница всё равно все шлюхи	Послушай да как к тебе зайти почему все зашифровано какая разница все равно все легкого поведения	0.9988725781440736	ru	False	0.9883	True	0.9935
443	это не мать, а тварь. какой красивый мальчик ,,,	мать плохая, а мальчик красивый	0.99891996383667	ru	False	0.9883	True	0.9609
19203	Фрэд, иди нахуй, не пойдём на твой ссаный концерт	Фрэд, не пойдём на твой концерт	0.9993398785591124	ru	False	0.9883	True	0.9429
18973	Судя по -всему, дебилы, которые готовы отдать за этот таз 1млн. руб закончились, а бабки как то осваивать надо	Судя по всему люди которые готовы отдать за этот  таз 1 млн руб. Закончились,а деньги как то осваивать надо	0.99897563457489	ru	False	0.9883	True	0.9336
7845	задохнутся пыль глотать херои атошники.бляди фашистские!ребятам-звездам донбасса наша память.	ребятам-звездам донбасса наша память.	0.999342143535614	ru	False	0.9883	True	0.9333
7881	белорусских баранов похоже ничему история с хохлами не научила	белорусских людей похоже ничему история с украинцами не научила.	0.9993482232093812	ru	False	0.9862	True	0.9992
19443	Дурак ты, сегодня норма 100шт по 1 рублю, будешь делать 200шт по 50 коп.	сегодня норма 100шт по 1 рублю, будешь делать 200шт по 50 коп.	0.9719613790512084	ru	False	0.9862	True	0.964
18184	Для каких стан является эталоном современная система здравоохранения РФ? Для Зимбабве? Ты тупой? хохлы	Для каких стан является эталоном современная система здравоохранения РФ? Для Зимбабве?	0.9853364825248718	ru	False	0.9862	True	0.9379
12597	слышишь пидор а этот завод где находится http://spz-4.com	А завод где находится	0.9884622693061828	ru	False	0.9862	True	0.9337
7922	пиздец какая звезда. в кино одних алкашей и играл урод	какая звезда, в кино одних пьющих играл	0.9989933371543884	ru	False	0.9861	True	0.9411
9181	недождетес мрази россия жила и будет жить пидары ебучие моите жопы и белизнои полоскаите рот свои	Россия жила и будет жить	0.9992382526397704	ru	False	0.9853	True	0.9655
14795	не хуй мне было писать,долбоёбка!#u9b079a3836s#	Зачем надо было мне писать?	0.9993222951889038	ru	False	0.984	True	0.9992
5661	показал сучонок своё истинное лицо.	Показал он своё истинное лицо	0.999290943145752	ru	False	0.984	True	0.9741
11281	короче цирк продолжается одним словом пидары	короче цирк продолжается	0.9637824296951294	ru	False	0.984	True	0.9432
17637	они воевать собрались или трахаться?🤣	Они воевать собрались или заниматься любовью?	0.9614915251731871	ru	False	0.984	True	0.9166
7251	какими словами? долбоебы! кто вообще что-то знает?	какими словами? кто вообще что-то знает	0.8864456415176392	ru	False	0.9834	True	0.9379
21074	Малолетние дебилы, не знающие, когда появилась цветная фотография, копротивляются за заморского барина Держи пятнадцать центов	Малолетки, не знающие, когда появилась цветная фотография, копротивляются за заморского барина Держи пятнадцать центов	0.9962800145149232	ru	False	0.9828	True	0.9767
10514	урода посадить без суда и следствия. алкаш	Его посадить без суда и следствия	0.9992652535438538	ru	False	0.9824	True	0.9379
8868	пи-доры придёт время отвечать придётся перед народом	Придет время отвечать перед народом	0.9993495345115662	ru	False	0.9811	True	0.9512
10565	стадо ебаных баранов хотят обратить всех в свою кострюголовую веру педерасты.	хотят обратить всех в свою веру.	0.9993175268173218	ru	False	0.9811	True	0.9147
14915	гнида он и это все этим сказано.....	плохой человек он и этим всё сказано.	0.9565791487693788	ru	False	0.9799	True	0.9923
478	блять,испугал))) кишка у тя тонка...вот и бесишься. не бесись халёный и не оскорбляй батю и его вдв	Испугал))) кишка у тя тонка...вот и бесишься. не бесись и не оскорбляй батю и его вдв	0.9992116689682008	ru	False	0.9799	True	0.969
5283	👎мужык вирни дитятку мами ато скоро пожылеешь где взял туда верни небудь мразъю🔐🕒	Мужик, верни ребёнка матери	0.999138116836548	ru	False	0.9797	True	0.9871
18366	vladtime Сука, что у тебя в голове?	vladtime, что у тебя в голове?	0.9981350898742676	ru	False	0.9797	True	0.9618
9940	супер, не хуй стоять где не надо.	Не надо стоять где не надо	0.9993306398391724	ru	False	0.9796	True	0.9411
601	при коммунистах во дворе стояло не больше десятка....сейчас в семье 2...3...хули все суки во двор тащат?...	При коммунистах во дворе стояло не больше десятка  сейчас в семье 2,3 зачем все во двор тащат?	0.9989299178123474	ru	False	0.9784	True	0.975
4232	пидараска ты что ебло прячешь	Зачем вы прячете лицо ?	0.9990243911743164	ru	False	0.9749	True	0.9741
473	откуда ,,, дровишки ,,,? кто тебе дал неоспоримый факт ,что россияне презирают путина ???! откуда ты такой умный,троль !!	с чего ты взял, что россияне презирают путина?	0.999323844909668	ru	False	0.9749	True	0.9738
13975	на хуя, спрашивается???? жопа накладная где тут красиво?	Зачем спрашиваешь?где тут красиво ?	0.9961756467819214	ru	False	0.9749	True	0.964
10691	на рынке-мужчина ,у вас есть арбуз девочка? ээ,слюшай,какой дэвочка,это голандский сорт-одни пидарасы.	На рынке- мужчина, у вас есть арбуз девочка? Эх, слушай, какой девочка, это голландский сорт-одни нелюди	0.998056173324585	ru	False	0.9749	True	0.9618
19609	В этой маске вратарской ваще ни хрена не видно. Поверьте.	В этой маске вратарской вообще ничего не видно. Поверьте.	0.9984976053237916	ru	False	0.9749	True	0.9529
13345	тварюга лицемерная .о ребенке только во время конкурсов вспоминает.	Двуличная женщина. О ребенке только во время конкурса вспоминает.	0.995547652244568	ru	False	0.9742	True	0.9541
13303	боженька когда дочь шлюха что делать.сама тварь не живёт и людям не дает	Когда дочь лёгкого поведения, что делать?! Сама не живёт и другим не дает	0.9988195300102234	ru	False	0.9742	True	0.9411
10712	ты чё хуйню гониш.. мышь усатая...	ты зачем ерунду пишешь?	0.9992656111717224	ru	False	0.9723	True	0.9565
19566	Впадлу готовить, кашки кастрюлю сварил, на неделю хватит)	лень готовить, кашки кастрюлю сварил, на неделю хватит)	0.9977413415908812	ru	False	0.9723	True	0.9411
16682	вот она вся оппозиция в одном лице, не о чём, перекрашиваются как им выгодно скоты	вот она вся оппозиция в одном лице, не о чём, перекрашиваются как им выгодно	0.99932599067688	ru	False	0.9711	True	0.9857
16816	вот ето пидараст етово вообше надо въигнать из всех турниров	Его нужно исключить из всех турниров.	0.9992917776107788	ru	False	0.9711	True	0.9727
20324	Хмыг хмыг это был посыл тем кто нижи первых двух коментов не листают	Это был посыл тем, кто ниже первых двух комментариев не листают	0.9992153644561768	ru	False	0.971	True	0.9679
9385	долбоеб! это тебе намек, не пизди!	это тебе намек, не ври!	0.9974377155303956	ru	False	0.971	True	0.9533
9309	сволочи,одним словом,со своими законами,дали бы ему этих шоколадок,не обеднело бы государство	Жадные, одним словом, со своими законами, дали бы ему этих шрколадок, не обеднело бы государство	0.9990009665489196	ru	False	0.9709	True	0.9636
3193	а теперь и отсосет...америке, ес...потом укре!:)	а теперь уступит во всем ...америке, ес... потом украине	0.9978592991828918	ru	False	0.969	True	0.9999
10354	это не мужчины и даже не мужики .это дебильные идиоты .одним словом мрази....	это не мужчины и даже не мужики .это очень не хорошие люди	0.9993207454681396	ru	False	0.969	True	0.9833
19491	Скорее Шлюхи есть? А если найду?	Скорее: проститутки есть? А если найду?	0.999327540397644	ru	False	0.969	True	0.9428
13214	твари, их бы там так привязать	Бессердечные, самих бы там так привязать	0.9956858158111572	ru	False	0.9678	True	0.9862
5283	👎мужык вирни дитятку мами ато скоро пожылеешь где взял туда верни небудь мразъю🔐🕒	Мужик верни ребёнка маме а то скоро пожалеешь   где взял туда и верни будь человеком	0.999138116836548	ru	False	0.9678	True	0.9654
18522	Немцы, британцы, скандинавы тоже считают русню за монголоидных обезьян. Вообще всех славян там зовут славскамом слейвшитом	Немцы, британцы, скандинавы тоже считают русских за представителей монголоидной расы. Вообще всех славян там оскорбляют	0.999337375164032	ru	False	0.9678	True	0.9629
10022	дааааа! ни всех еванутых война поубивала!	не всех война унесла	0.9922419786453248	ru	False	0.9655	True	0.9914
16640	только пидараси так делают ты 1 на 1 выйди петух абосани	Только нехорошие люди так делают ты 1 на 1 выйди	0.999302625656128	ru	False	0.9655	True	0.9834
15781	тварь,трус! ничего человеческого не осталось.	Ничего человеческого не осталось	0.8255354166030884	ru	False	0.9655	True	0.9696
1434	козёл, урод, нет слов, ему это аукнется.	Какой он злой, нет слов, ему это аукнется.	0.999049961566925	ru	False	0.9655	True	0.9565
18366	vladtime Сука, что у тебя в голове?	Vladtime, ты о чем вообще думаешь?	0.9981350898742676	ru	False	0.9655	True	0.9411
9964	блядь твою цветочек, живут же люди!	Живут же люди	0.9993199110031128	ru	False	0.9655	True	0.9355
14344	уроды, ещё называются спортсмены, садить таких надо!!!	Ещё называются спортсмены	0.9866244792938232	ru	False	0.9655	True	0.9336
6327	скотина с обосраной башкой аферист шарит по чужим карманам тварь обманывает людей	Этот аферист обманывает людей	0.9991334080696106	ru	False	0.9622	True	0.9058
20376	Вижу этого бритого мерзавца - ставлю минус. Чего и всем здравомыслящим людям желаю.	Вижу этого бритого - ставлю минус. Чего и всем здравомыслящим людям желаю	0.9990549683570862	ru	False	0.962	True	0.9972
12772	в поезд не сядет тот, кто помнит время ссср только при подонке-тупице горбачеве!!!!	В поезд не сядет тот, кто помнит время при горбачеве	0.9992817044258118	ru	False	0.962	True	0.9882
17466	че пидор скажи че вовка прячется от хабарочан??? лучше зажил с новой конституцией???	Скажи, что Вова прячется? Лучше зажил с новой конституцией???	0.9983865022659302	ru	False	0.962	True	0.9734
12840	я там через день бываю толстомордый пидарок......	Я там через день бываю	0.9993098974227904	ru	False	0.962	True	0.9057
10853	лишить родительских прав и её кастрировать и ешо алеметы платить заставить примерно два три мрот	Лишить родительских прав и возможности иметь детей. И алименты платить заставить 2-3 МРОТ	0.9992915391921996	ru	False	0.9594	True	0.9765
11982	их. действительно. убили. вопрос кто. это те. стремилы. которые увласти. пидарасты. все. которые. сидят в думе. проститутки	их. действительно. убили. вопрос кто. которые увласти.все. которые. сидят в думе.	0.9993360638618468	ru	False	0.9594	True	0.9411
14098	саидики сделайте жопу пукину, нефть должна подешеветь!!!!	Саиды сделайте плохо Путину,нефть должна подешеветь.	0.9992669224739076	ru	False	0.9578	True	0.9935
10858	невеста супер! гости суки завистливые.	невеста супер! гости  завистливые.	0.9993035793304444	ru	False	0.9548	True	0.9698
14868	а ты чей окурок и лох митька?	А ты откуда, Митька?	0.9993380904197692	ru	False	0.9548	True	0.9541
19462	Меж Адом и Раем раскинуло двух! В Аду Пятачок, а в Раю - Винни-Пух!	Меж Адом и Раем раскинуло двух! В Аду Пятачок, а в Раю - Винни-Пух!	0.937038004398346	ru	False	0.9542	True	0.9869
387	это жопа мира! диетолога в студию!!!! и парикмахера!!!! деньги есть, но на себя не тратит, копит, ждет))))))))))))))	диетолога в студию!!!! и парикмахера!!!! деньги есть, но на себя не тратит, копит, ждет))))))))))))))	0.999314785003662	ru	False	0.9542	True	0.977
9448	пидар ты со своими извинениями иди на ....,тебе люди этого не простят....	Тебе люди этого не простят, даже поле твоих извинений.	0.9987672567367554	ru	False	0.9542	True	0.9265
8133	он отдаст хохлам наших ребят потому что если он проиграет он там и сам спрячется сука	Он отдаст хохлам , наших ребят, потому что , если он проиграет , то сам там и спрячется	0.9992883801460266	ru	False	0.9506	True	0.9972
19171	русня снимает видосики и бугуртит. Русский бунт. Рашковане as is.	Народ России снимает видео и нападает. Русский бунт.	0.9974216222763062	ru	False	0.9506	True	0.9865
17300	в сша не литры, а галоны и не рубли, а доллары. дебилы блядь.	В США не литры, а галлоны. И не рубли, а доллары. Неучи!	0.999302625656128	ru	False	0.9506	True	0.9811
2758	👎 👎 👎 👎 👎 👎 👎 👎 👎быдло	не хороший человек	0.9993194341659546	ru	False	0.947	True	0.9332
17089	блядь, не позорься тут лучше.	не позорься тут лучше.	0.999306321144104	ru	False	0.9469	True	0.9454
14769	сам ты блять печенька тупорылая. а автор правду пишет.... ебло ты блять ебнутое.....	сам ты печенька. а автор правду пишет....	0.9993118047714232	ru	False	0.9434	True	0.9953
10756	да чтож за уроды такие	Да что же за люди такие	0.9993377327919006	ru	False	0.9434	True	0.98
14258	стесняюсь спросить,а каких методов пропаганды придерживается российский маршал пропаганды, он же вечерний мудозвон и многих других определений обладатель????	стесняюсь спросить,а каких методов пропаганды придерживается российский маршал пропаганды?	0.9305608868598938	ru	False	0.9434	True	0.9629
389	а ни чмошники орут и их всё равно абирают	а ни люди орут и их всё равно абирают	0.9993077516555786	ru	False	0.9434	True	0.9541
12971	какой придурок выдумал, стыдно не стыдно, очередная бредятина , фу блять	Кто выдумал стыдно не стыдно	0.9657143354415894	ru	False	0.9434	True	0.9058
2163	ты и каретникова идеальной парой будете..один пиздит хз что, вторая тоже😂	ты и каретникова идеальной парой будете..один говорит хз что, вторая тоже😂	0.9993343949317932	ru	False	0.9333	True	0.9997
7395	блять я с вас даунов просто охуею ....	С вас я просто в шоке	0.9983099699020386	ru	False	0.9333	True	0.996
13225	всегда так считали долбаёбы типа тебя	Так всегда считали люди типа тебя	0.8072149157524109	ru	False	0.9333	True	0.9904
7471	ненавижу таких уродов.из за них аварии ,если упадут	Ненавижу таких людей.  Из за них аварии, если упадут	0.999332845211029	ru	False	0.9333	True	0.9904
251	какой мудак старое кино переименновывает постоянно	Кто старое кино переименновывает постоянно	0.9632339477539062	ru	False	0.9333	True	0.9882
4895	убрать говнюка из депутатов! и вообще, гнать всю эту думскую сволочь!	Отстранить от работы этого депутата! И всех кто работает в думе	0.9976310729980468	ru	False	0.9333	True	0.9876
21292	Пидарашки всегда врут. Российской вики доверия нет абсолютно. Ее контролируют пропагандоны. Читаю английскую вики и проверяю источники. Еще лучше немецкая.	многие всегда врут. Российской вики доверия нет абсолютно. Ее контролируют пропагандоны. Читаю английскую вики и проверяю источники. Еще лучше немецкая	0.9993354678153992	ru	False	0.9333	True	0.98
1382	да уж,с таким уебаном мне тягаться не с руки. боюсь не потяну))	да уж,с таким ненормальным мне тягаться не с руки. боюсь не потяну))	0.999292254447937	ru	False	0.9333	True	0.9796
17601	блять, от куда берутся такие твари???	Откуда берутся такие люди?	0.9993358254432678	ru	False	0.9333	True	0.9655
1423	предателям-иудам лучше обходить меня стороной во избежании несчастного случая...а так....им с этим жить и с тем же умереть...	лучше обходить меня стороной во избежании несчастного случая...а так....им с этим жить и с тем же умереть...	0.9993196725845336	ru	False	0.9333	True	0.9639
15665	:-d :-d :-d :-d :-d :-dпидараса кусок!!!не устал деньги отмывать?	не устал деньги отмывать?	0.882088303565979	ru	False	0.9333	True	0.9629
13377	а я узнаю суки бойтесь	А я узнаю, бойтесь	0.919350564479828	ru	False	0.9333	True	0.937
